org,analysis,notebook,index,cell,name,mark,total,percent
TheOregonian,long-term-care-db,mung-3-25-scrape,40,273,combine categorical values,✔️,12,0.24
TheOregonian,long-term-care-db,mung-3-25-scrape,41,"274,275",export,✔️,32,0.64
time,babyname_politics,read_names.R,0,whole script,merge seemingly disparate datasets,✔️,2,0.04
time,babyname_politics,read_names.R,1,4,load,✔️,42,0.84
time,babyname_politics,read_names.R,2,6,figure a rate,✔️,23,0.46
time,babyname_politics,read_names.R,3,8,calculate spread,✔️,11,0.22
time,babyname_politics,read_names.R,4,14-17,construct a subroutine,✔️,14,0.28
time,babyname_politics,read_names.R,5,line 19,union datasets,✔️,18,0.36
time,babyname_politics,read_names.R,6,line 21,count number of rows,✔️,7,0.14
time,babyname_politics,read_names.R,7,line 24,create soft key,✔️,5,0.1
time,babyname_politics,read_names.R,8,line 24,consolidate variables,✔️,7,0.14
time,babyname_politics,read_names.R,9,line 24-30,join aggregate,✔️,3,0.06
time,babyname_politics,read_names.R,10,28,outer join,✔️,24,0.48
time,babyname_politics,read_names.R,11,28,create child table,✔️,18,0.36
time,babyname_politics,read_names.R,12,line 27,group by variable,✔️,27,0.54
time,babyname_politics,read_names.R,13,line 27,create a frequency table,✔️,13,0.26
time,babyname_politics,read_names.R,14,line 32-33,sort,✔️,22,0.44
time,babyname_politics,read_names.R,15,line 33,compare groups,✔️,27,0.54
time,babyname_politics,read_names.R,16,line 36,parse variable,✔️,15,0.3
time,babyname_politics,read_names.R,17,lines 37,trim by quantitative threshold,✔️,18,0.36
time,babyname_politics,read_names.R,18,45,trim by quantitative threshold,✔️,18,0.36
time,babyname_politics,read_names.R,19,line 48-51,resort after merge,✔️,1,0.02
time,babyname_politics,read_names.R,20,line 48-51,join aggregate,✔️,3,0.06
time,babyname_politics,read_names.R,21,line 57-62,format values,✔️,15,0.3
time,babyname_politics,read_names.R,22,line 64-69,peek at data,✔️,19,0.38
time,babyname_politics,read_names.R,23,71,export,✔️,32,0.64
time,babyname_politics,read_names.R,24,line 74 - 80,export,✔️,32,0.64
time,babyname_politics,read_names.R,25,lines 82-91,repetitive code,✔️,17,0.34
time,babyname_politics,read_names.R,26,93,figure a rate,✔️,23,0.46
time,babyname_politics,read_names.R,27,lines 95,calculate spread,✔️,11,0.22
time,babyname_politics,read_names.R,28,lines 97-99,data loss from aggregation,✔️,1,0.02
time,babyname_politics,read_names.R,29,101,outer join,✔️,24,0.48
time,babyname_politics,read_names.R,30,105,create soft key,✔️,5,0.1
time,babyname_politics,read_names.R,31,108,consolidate variables,✔️,7,0.14
time,babyname_politics,read_names.R,32,120,count the data,✔️,5,0.1
time,babyname_politics,read_names.R,33,125,export,✔️,32,0.64
time,babyname_politics,utils.R,0,2,load,✔️,42,0.84
time,babyname_politics,utils.R,1,line 6,change var type,✔️,34,0.68
time,babyname_politics,utils.R,2,line 6,canonicalize variable names,✔️,31,0.62
time,babyname_politics,utils.R,3,line 8,trim by date range,✔️,16,0.32
time,babyname_politics,utils.R,4,line 10-24,assign ranks,✔️,3,0.06
time,babyname_politics,utils.R,5,line 11-24,construct a subroutine,✔️,14,0.28
time,babyname_politics,utils.R,6,line 14,sort,✔️,22,0.44
time,babyname_politics,utils.R,7,26,export,✔️,32,0.64
time,babyname_politics,utils.R,8,26,construct a subroutine,✔️,14,0.28
time,babyname_politics,utils.R,9,26,assign ranks,✔️,3,0.06
time,babyname_politics,utils.R,10,26,union datasets,✔️,18,0.36
time,babyname_politics,utils.R,11,line 29-53,repetitive code,✔️,17,0.34
time,wikipedia-rankings,README.md,0,line 6,collect raw data,✔️,5,0.1
time,wikipedia-rankings,wikipedia.r,0,line 5,load,✔️,42,0.84
time,wikipedia-rankings,wikipedia.r,1,lines 7-8,export,✔️,32,0.64
time,wikipedia-rankings,wikipedia.r,2,7,calculate a statistic,✔️,7,0.14
time,wikipedia-rankings,wikipedia.r,3,lines 10,standardize variable,✔️,4,0.08
time,wikipedia-rankings,wikipedia.r,4,line 12,explain variance,✔️,1,0.02
time,wikipedia-rankings,wikipedia.r,5,line 14,visualize data,✔️,26,0.52
time,wikipedia-rankings,wikipedia.r,6,line 17,export,✔️,32,0.64
times,general-election-2015-classification-tree,explainer.html,0,2nd last paragraph page 1,interpret statistical/ml model,✔️,5,0.1
times,general-election-2015-classification-tree,live_elections_night_classification_tree.R,0,lines 11-16,load,✔️,42,0.84
times,general-election-2015-classification-tree,live_elections_night_classification_tree.R,1,lines 22-26,figure a rate,✔️,23,0.46
times,general-election-2015-classification-tree,live_elections_night_classification_tree.R,2,27,remove variables,✔️,31,0.62
times,general-election-2015-classification-tree,live_elections_night_classification_tree.R,3,29,figure a rate,✔️,23,0.46
times,general-election-2015-classification-tree,live_elections_night_classification_tree.R,4,31,figure a rate,✔️,23,0.46
times,general-election-2015-classification-tree,live_elections_night_classification_tree.R,5,33,remove variables,✔️,31,0.62
times,general-election-2015-classification-tree,live_elections_night_classification_tree.R,6,35,remove variables,✔️,31,0.62
times,general-election-2015-classification-tree,live_elections_night_classification_tree.R,7,39,inner join,✔️,8,0.16
times,general-election-2015-classification-tree,live_elections_night_classification_tree.R,8,40,remove variables,✔️,31,0.62
times,general-election-2015-classification-tree,live_elections_night_classification_tree.R,9,41,canonicalize variable names,✔️,31,0.62
times,general-election-2015-classification-tree,live_elections_night_classification_tree.R,10,line 42,outer join,✔️,24,0.48
times,general-election-2015-classification-tree,live_elections_night_classification_tree.R,11,line 55,outer join,✔️,24,0.48
times,general-election-2015-classification-tree,live_elections_night_classification_tree.R,12,line 59,format values,✔️,15,0.3
times,general-election-2015-classification-tree,live_elections_night_classification_tree.R,13,line 143,check for nas,✔️,1,0.02
times,general-election-2015-classification-tree,live_elections_night_classification_tree.R,14,line 156,load,✔️,42,0.84
times,general-election-2015-classification-tree,live_elections_night_classification_tree.R,15,160,outer join,✔️,24,0.48
times,general-election-2015-classification-tree,live_elections_night_classification_tree.R,16,lines 162-163,figure a rate,✔️,23,0.46
times,general-election-2015-classification-tree,live_elections_night_classification_tree.R,17,line 169,create a flag,✔️,4,0.08
times,general-election-2015-classification-tree,live_elections_night_classification_tree.R,18,171,create a flag,✔️,4,0.08
times,general-election-2015-classification-tree,live_elections_night_classification_tree.R,19,172,figure a rate,✔️,23,0.46
times,general-election-2015-classification-tree,live_elections_night_classification_tree.R,20,177,calculate change over time,✔️,8,0.16
times,general-election-2015-classification-tree,live_elections_night_classification_tree.R,21,178,create a frequency table,✔️,13,0.26
times,general-election-2015-classification-tree,live_elections_night_classification_tree.R,22,180,aggregate,✔️,23,0.46
times,general-election-2015-classification-tree,live_elections_night_classification_tree.R,23,line 194,gather,✔️,6,0.12
times,general-election-2015-classification-tree,live_elections_night_classification_tree.R,24,196,remove variables,✔️,31,0.62
times,general-election-2015-classification-tree,live_elections_night_classification_tree.R,25,197,gather,✔️,6,0.12
times,general-election-2015-classification-tree,live_elections_night_classification_tree.R,26,lines 127-132,combine categorical values,✔️,12,0.24
times,general-election-2015-classification-tree,live_elections_night_classification_tree.R,27,lines 240-241,wrangle data for model,✔️,1,0.02
trendct,lending-club,index.rmd,0,1,load,✔️,42,0.84
trendct,lending-club,index.rmd,1,2,group by variable,✔️,27,0.54
trendct,lending-club,index.rmd,2,2,aggregate,✔️,23,0.46
trendct,lending-club,index.rmd,3,2,format values,✔️,15,0.3
trendct,lending-club,index.rmd,4,1,load,✔️,42,0.84
trendct,lending-club,index.rmd,5,page 1,outer join,✔️,24,0.48
trendct,lending-club,index.rmd,6,3,figure a rate,✔️,23,0.46
trendct,lending-club,index.rmd,7,2,remove variables,✔️,31,0.62
trendct,lending-club,index.rmd,8,2,combine categorical values,✔️,12,0.24
trendct,lending-club,index.rmd,9,3,create child table,✔️,18,0.36
trendct,lending-club,index.rmd,10,3,visualize data,✔️,26,0.52
trendct,lending-club,index.rmd,11,3,trim by geographic area,✔️,11,0.22
trendct,lending-club,index.rmd,12,4,group by variable,✔️,27,0.54
trendct,lending-club,index.rmd,13,4,aggregate,✔️,23,0.46
trendct,lending-club,index.rmd,14,page 5,figure a rate,✔️,23,0.46
trendct,lending-club,index.rmd,15,page 5,sort,✔️,22,0.44
trendct,lending-club,index.rmd,16,5,visualize data,✔️,26,0.52
trendct,lending-club,index.rmd,17,6,group by variable,✔️,27,0.54
trendct,lending-club,index.rmd,18,6,aggregate,✔️,23,0.46
trendct,lending-club,index.rmd,19,6,figure a rate,✔️,23,0.46
trendct,lending-club,index.rmd,20,7,visualize data,✔️,26,0.52
trendct,lending-club,index.rmd,21,page 11,wrangle data for graphics,✔️,20,0.4
trendct,lending-club,index.rmd,22,page 11,show trend over time,✔️,18,0.36
vox,verge-uber-launch-dates,readme.md,0,3,show trend over time,✔️,18,0.36
vox,verge-uber-launch-dates,readme.md,1,line 5,use another news orgs data,✔️,2,0.04
vox,verge-uber-launch-dates,uber_scraper.py,0,lines 9-10,scrape web for data,✔️,3,0.06
vox,verge-uber-launch-dates,uber_scraper.py,1,lines 9-10,collect raw data,✔️,5,0.1
vox,verge-uber-launch-dates,uber_scraper.py,2,15,export,✔️,32,0.64
vox,vox-central-line-infections,build.sh,0,9,create child table,✔️,18,0.36
vox,vox-central-line-infections,build.sh,1,lines 11-14,format values,✔️,15,0.3
vox,vox-central-line-infections,build.sh,2,line 29,remove variables,✔️,31,0.62
vox,vox-central-line-infections,build.sh,3,line 29,sort,✔️,22,0.44
vox,vox-central-line-infections,build.sh,4,line 40,trim by categorical value,✔️,22,0.44
vox,vox-central-line-infections,build.sh,5,40,sort,✔️,22,0.44
vox,vox-central-line-infections,build.sh,6,line 14,replace na values,✔️,12,0.24
vox,vox-central-line-infections,build.sh,7,line 29,deduplicate,✔️,10,0.2
vox,vox-central-line-infections,build.sh,8,30,remove variables,✔️,31,0.62
vox,vox-central-line-infections,build.sh,9,line 54,change var type,✔️,34,0.68
vox,vox-central-line-infections,build.sh,10,lines 79-83,outer join,✔️,24,0.48
vox,vox-central-line-infections,build.sh,11,86,trim by categorical value,✔️,22,0.44
vox,vox-central-line-infections,build.sh,12,86,remove variables,✔️,31,0.62
vox,vox-central-line-infections,build.sh,13,86,create child table,✔️,18,0.36
vox,vox-central-line-infections,build.sh,14,95,trim by categorical value,✔️,22,0.44
vox,vox-central-line-infections,build.sh,15,86,remove variables,✔️,31,0.62
vox,vox-central-line-infections,build.sh,16,86,create child table,✔️,18,0.36
vox,vox-central-line-infections,build.sh,17,lines 99-113,split and compute,✔️,12,0.24
vox,vox-central-line-infections,build.sh,18,lines 126-127,report rows with column number discrepancies,✔️,1,0.02
vox,vox-central-line-infections,location.py,0,6,load,✔️,42,0.84
vox,vox-central-line-infections,location.py,1,14,export,✔️,32,0.64
vox,vox-central-line-infections,location.py,2,line 17,canonicalize variable names,✔️,31,0.62
vox,vox-central-line-infections,location.py,3,33,geolocate dataset records,✔️,3,0.06
vox,vox-central-line-infections,location.py,4,line 38,parse variable,✔️,15,0.3
vox,vox-central-line-infections,render.sh,0,8,compare groups,✔️,27,0.54
vox,vox-central-line-infections,render.sh,1,lines 14-18,remove variables,✔️,31,0.62
vox,vox-central-line-infections,render.sh,2,line 21 and 23,replace na values,✔️,12,0.24
vox,vox-central-line-infections,render.sh,3,lines 28-31,toggle operation,✔️,3,0.06
vox,vox-central-line-infections,run.sh,0,lines 14-16,toggle operation,✔️,3,0.06
washington_post,federal_employees_trump_2017,employment.Rmd,0,1,compare groups,✔️,27,0.54
washington_post,federal_employees_trump_2017,employment.Rmd,1,page 1,govt data portal,✔️,11,0.22
washington_post,federal_employees_trump_2017,employment.Rmd,2,page 2,load,✔️,42,0.84
washington_post,federal_employees_trump_2017,employment.Rmd,3,2,load,✔️,42,0.84
washington_post,federal_employees_trump_2017,employment.Rmd,4,page 2,outer join,✔️,24,0.48
washington_post,federal_employees_trump_2017,employment.Rmd,5,page 2,create lookup table,✔️,6,0.12
washington_post,federal_employees_trump_2017,employment.Rmd,6,2,parse variable,✔️,15,0.3
washington_post,federal_employees_trump_2017,employment.Rmd,7,page 2,change var type,✔️,34,0.68
washington_post,federal_employees_trump_2017,employment.Rmd,8,page 2,trim by categorical value,✔️,22,0.44
washington_post,federal_employees_trump_2017,employment.Rmd,9,page 2,remove variables,✔️,31,0.62
washington_post,federal_employees_trump_2017,employment.Rmd,10,page 3,generate dataset identification,✔️,5,0.1
washington_post,federal_employees_trump_2017,employment.Rmd,11,page 3,load,✔️,42,0.84
washington_post,federal_employees_trump_2017,employment.Rmd,12,page 3,repetitive code,✔️,17,0.34
washington_post,federal_employees_trump_2017,employment.Rmd,13,4,canonicalize variable names,✔️,31,0.62
washington_post,federal_employees_trump_2017,employment.Rmd,14,page 4,combine categorical values,✔️,12,0.24
washington_post,federal_employees_trump_2017,employment.Rmd,15,page 4,canonicalize variable names,✔️,31,0.62
washington_post,federal_employees_trump_2017,employment.Rmd,16,5,outer join,✔️,24,0.48
washington_post,federal_employees_trump_2017,employment.Rmd,17,5,load,✔️,42,0.84
washington_post,federal_employees_trump_2017,employment.Rmd,18,5,outer join,✔️,24,0.48
washington_post,federal_employees_trump_2017,employment.Rmd,19,5,repetitive code,✔️,17,0.34
washington_post,federal_employees_trump_2017,employment.Rmd,20,6,remove incomplete data,✔️,13,0.26
washington_post,federal_employees_trump_2017,employment.Rmd,21,6,union datasets,✔️,18,0.36
washington_post,federal_employees_trump_2017,employment.Rmd,22,page 7,deduplicate,✔️,10,0.2
washington_post,federal_employees_trump_2017,employment.Rmd,23,page 7,union datasets,✔️,18,0.36
washington_post,federal_employees_trump_2017,employment.Rmd,24,page 7,deduplicate,✔️,10,0.2
washington_post,federal_employees_trump_2017,employment.Rmd,25,page 7,group by variable,✔️,27,0.54
washington_post,federal_employees_trump_2017,employment.Rmd,26,page 7,resolve entities,✔️,4,0.08
washington_post,federal_employees_trump_2017,employment.Rmd,27,page 7,cross tabulate,✔️,9,0.18
washington_post,federal_employees_trump_2017,employment.Rmd,28,page 7,edit values,✔️,5,0.1
washington_post,federal_employees_trump_2017,employment.Rmd,29,page 8,calculate change over time,✔️,8,0.16
washington_post,federal_employees_trump_2017,employment.Rmd,30,page 8,group by variable,✔️,27,0.54
washington_post,federal_employees_trump_2017,employment.Rmd,31,page 8,aggregate,✔️,23,0.46
washington_post,federal_employees_trump_2017,employment.Rmd,32,page 8,calculate spread,✔️,11,0.22
washington_post,federal_employees_trump_2017,employment.Rmd,33,page 8,parse variable,✔️,15,0.3
washington_post,federal_employees_trump_2017,employment.Rmd,34,page 9,repetitive code,✔️,17,0.34
washington_post,federal_employees_trump_2017,employment.Rmd,35,page 8,repetitive code,✔️,17,0.34
washington_post,federal_employees_trump_2017,employment.Rmd,36,page 9,full join,✔️,5,0.1
washington_post,federal_employees_trump_2017,employment.Rmd,37,page 11,combine categorical values,✔️,12,0.24
washington_post,federal_employees_trump_2017,employment.Rmd,38,page 11,repetitive code,✔️,17,0.34
washington_post,federal_employees_trump_2017,employment.Rmd,39,page 12,combine categorical values,✔️,12,0.24
washington_post,federal_employees_trump_2017,employment.Rmd,40,12,repetitive code,✔️,17,0.34
washington_post,federal_employees_trump_2017,employment.Rmd,41,page 12,spread table,✔️,5,0.1
washington_post,federal_employees_trump_2017,employment.Rmd,42,page 14,visualize data,✔️,26,0.52
washington_post,federal_employees_trump_2017,employment.Rmd,43,14,repetitive code,✔️,17,0.34
washington_post,federal_employees_trump_2017,employment.Rmd,44,page 14,wrangle data for graphics,✔️,20,0.4
washington_post,federal_employees_trump_2017,separation.Rmd,0,page 2,load,✔️,42,0.84
washington_post,federal_employees_trump_2017,separation.Rmd,1,2,load,✔️,42,0.84
washington_post,federal_employees_trump_2017,separation.Rmd,2,page 2,canonicalize variable names,✔️,31,0.62
washington_post,federal_employees_trump_2017,separation.Rmd,3,page 2,combine categorical values,✔️,12,0.24
washington_post,federal_employees_trump_2017,separation.Rmd,4,2,canonicalize variable names,✔️,31,0.62
washington_post,federal_employees_trump_2017,separation.Rmd,5,page 2,outer join,✔️,24,0.48
washington_post,federal_employees_trump_2017,separation.Rmd,6,2,load,✔️,42,0.84
washington_post,federal_employees_trump_2017,separation.Rmd,7,3,load,✔️,42,0.84
washington_post,federal_employees_trump_2017,separation.Rmd,8,3,outer join,✔️,24,0.48
washington_post,federal_employees_trump_2017,separation.Rmd,9,page 3,change var type,✔️,34,0.68
washington_post,federal_employees_trump_2017,separation.Rmd,10,3,trim by categorical value,✔️,22,0.44
washington_post,federal_employees_trump_2017,separation.Rmd,11,3,remove variables,✔️,31,0.62
washington_post,federal_employees_trump_2017,separation.Rmd,12,3,generate dataset identification,✔️,5,0.1
washington_post,federal_employees_trump_2017,separation.Rmd,13,3,remove variables,✔️,31,0.62
washington_post,federal_employees_trump_2017,separation.Rmd,14,3,deduplicate,✔️,10,0.2
washington_post,federal_employees_trump_2017,separation.Rmd,15,3,outer join,✔️,24,0.48
washington_post,federal_employees_trump_2017,separation.Rmd,16,page 4,split and compute,✔️,12,0.24
washington_post,federal_employees_trump_2017,separation.Rmd,17,page 4,group by variable,✔️,27,0.54
washington_post,federal_employees_trump_2017,separation.Rmd,18,page 4,aggregate,✔️,23,0.46
washington_post,federal_employees_trump_2017,separation.Rmd,19,page 4,remove variables,✔️,31,0.62
washington_post,federal_employees_trump_2017,separation.Rmd,20,page 4,repetitive code,✔️,17,0.34
washington_post,federal_employees_trump_2017,separation.Rmd,21,page 4,load,✔️,42,0.84
washington_post,federal_employees_trump_2017,separation.Rmd,22,page 4,outer join,✔️,24,0.48
washington_post,federal_employees_trump_2017,separation.Rmd,23,page 4,create child table,✔️,18,0.36
washington_post,federal_employees_trump_2017,separation.Rmd,24,page 4,resolve entities,✔️,4,0.08
washington_post,federal_employees_trump_2017,separation.Rmd,25,page 4,trim by date range,✔️,16,0.32
washington_post,federal_employees_trump_2017,separation.Rmd,26,page 5,group by variable,✔️,27,0.54
washington_post,federal_employees_trump_2017,separation.Rmd,27,page 5,count number of rows,✔️,7,0.14
washington_post,federal_employees_trump_2017,separation.Rmd,28,page 5,calculate spread,✔️,11,0.22
washington_post,federal_employees_trump_2017,separation.Rmd,29,page 5,load,✔️,42,0.84
washington_post,federal_employees_trump_2017,separation.Rmd,30,page 5,repetitive code,✔️,17,0.34
washington_post,federal_employees_trump_2017,separation.Rmd,31,page 6,group by variable,✔️,27,0.54
washington_post,federal_employees_trump_2017,separation.Rmd,32,5,load,✔️,42,0.84
washington_post,federal_employees_trump_2017,separation.Rmd,33,5,parse variable,✔️,15,0.3
washington_post,federal_employees_trump_2017,separation.Rmd,34,whole article,compare groups,✔️,27,0.54
washington_post,federal_employees_trump_2017,separation.Rmd,35,8,full join,✔️,5,0.1
washington_post,federal_employees_trump_2017,separation.Rmd,36,8,combine categorical values,✔️,12,0.24
washington_post,federal_employees_trump_2017,separation.Rmd,37,8,figure a rate,✔️,23,0.46
washington_post,federal_employees_trump_2017,separation.Rmd,38,8,remove incomplete data,✔️,13,0.26
washington_post,federal_employees_trump_2017,separation.Rmd,39,8,sort,✔️,22,0.44
washington_post,federal_employees_trump_2017,separation.Rmd,40,8,calculate spread,✔️,11,0.22
wuft,Power_of_Irma,bailey_code.R,0,line 13,load,✔️,42,0.84
wuft,Power_of_Irma,bailey_code.R,1,line 14,count unique values,✔️,3,0.06
wuft,Power_of_Irma,bailey_code.R,2,lines 16-23,group by variable,✔️,27,0.54
wuft,Power_of_Irma,bailey_code.R,3,lines 16-23,create a frequency table,✔️,13,0.26
wuft,Power_of_Irma,bailey_code.R,4,line 17,refine table,✔️,6,0.12
wuft,Power_of_Irma,bailey_code.R,5,lines 16-26,split and compute,✔️,12,0.24
wuft,Power_of_Irma,bailey_code.R,6,line 26,outer join,✔️,24,0.48
wuft,Power_of_Irma,bailey_code.R,7,lines 31-32,export,✔️,32,0.64
wuft,Power_of_Irma,bailey_code.R,8,37,load,✔️,42,0.84
wuft,Power_of_Irma,bailey_code.R,9,line 39,peek at data,✔️,19,0.38
wuft,Power_of_Irma,bailey_code.R,10,lines 41-46,toggle operation,✔️,3,0.06
wuft,Power_of_Irma,bailey_code.R,11,lines 47,tolerate dirty data,✔️,4,0.08
wuft,Power_of_Irma,bailey_code.R,12,50,load,✔️,42,0.84
wuft,Power_of_Irma,bailey_code.R,13,line 53,parse variable,✔️,15,0.3
wuft,Power_of_Irma,bailey_code.R,14,line 56-57,canonicalize variable names,✔️,31,0.62
wuft,Power_of_Irma,bailey_code.R,15,line 58,standardize categorical variables,✔️,5,0.1
wuft,Power_of_Irma,bailey_code.R,16,line 61,use previously cleaned data,✔️,1,0.02
wuft,Power_of_Irma,bailey_code.R,17,line 61,use data from colleague,✔️,1,0.02
wuft,Power_of_Irma,bailey_code.R,18,line 61,outer join,✔️,24,0.48
wuft,Power_of_Irma,bailey_code.R,19,line 64,set data confidence threshold,✔️,2,0.04
wuft,Power_of_Irma,bailey_code.R,20,65,change var type,✔️,34,0.68
wuft,Power_of_Irma,bailey_code.R,21,69,visualize data,✔️,26,0.52
wuft,Power_of_Irma,bailey_code.R,22,line 72,scale values,✔️,4,0.08
wuft,Power_of_Irma,bailey_code.R,23,line 72,interpret statistical/ml model,✔️,5,0.1
wuft,Power_of_Irma,bailey_code.R,24,line 79-85,visualize data,✔️,26,0.52
wuft,Power_of_Irma,bailey_code.R,25,lines 87-108,"split, compute, and merge",✔️,4,0.08
wuft,Power_of_Irma,bailey_code.R,26,lines 103-108,identify extreme values,✔️,9,0.18
wuft,Power_of_Irma,bailey_code.R,27,line 89-93 and 95-101,identify extreme values,✔️,9,0.18
wuft,Power_of_Irma,bailey_code.R,28,line 111,export,✔️,32,0.64
wuft,Power_of_Irma,EJUF_GRUcode.R,0,13,construct a subroutine,✔️,14,0.28
wuft,Power_of_Irma,EJUF_GRUcode.R,1,line 32-52,variable replacement,✔️,1,0.02
wuft,Power_of_Irma,EJUF_GRUcode.R,2,line 34,standardize categorical variables,✔️,5,0.1
wuft,Power_of_Irma,EJUF_GRUcode.R,3,line 35,parse variable,✔️,15,0.3
wuft,Power_of_Irma,EJUF_GRUcode.R,4,line 36,parse variable,✔️,15,0.3
wuft,Power_of_Irma,EJUF_GRUcode.R,5,lines 40-49,fix incorrect calculation,✔️,1,0.02
wuft,Power_of_Irma,EJUF_GRUcode.R,6,41,parse variable,✔️,15,0.3
wuft,Power_of_Irma,EJUF_GRUcode.R,7,line 43-44,format values,✔️,15,0.3
wuft,Power_of_Irma,EJUF_GRUcode.R,8,line 46,calculate spread,✔️,11,0.22
wuft,Power_of_Irma,EJUF_GRUcode.R,9,line 50,remove variables,✔️,31,0.62
wuft,Power_of_Irma,EJUF_GRUcode.R,10,51,deduplicate,✔️,10,0.2
wuft,Power_of_Irma,EJUF_GRUcode.R,11,lines 55-58,repetitive code,✔️,17,0.34
wuft,Power_of_Irma,EJUF_GRUcode.R,12,line 62-68,toggle operation,✔️,3,0.06
wuft,Power_of_Irma,EJUF_GRUcode.R,13,71,load,✔️,42,0.84
wuft,Power_of_Irma,EJUF_GRUcode.R,14,line 72,align variables,✔️,8,0.16
wuft,Power_of_Irma,EJUF_GRUcode.R,15,line 78,outer join,✔️,24,0.48
wuft,Power_of_Irma,EJUF_GRUcode.R,16,80,outer join,✔️,24,0.48
wuft,Power_of_Irma,EJUF_GRUcode.R,17,81,trim by quantitative threshold,✔️,18,0.36
wuft,Power_of_Irma,EJUF_GRUcode.R,18,81,trim by categorical value,✔️,22,0.44
wuft,Power_of_Irma,EJUF_GRUcode.R,19,81,remove incomplete data,✔️,13,0.26
wuft,Power_of_Irma,EJUF_GRUcode.R,20,81,create child table,✔️,18,0.36
wuft,Power_of_Irma,EJUF_GRUcode.R,21,91,visualize data,✔️,26,0.52
wuft,Power_of_Irma,EJUF_GRUcode.R,22,115,visualize data,✔️,26,0.52
wuft,Power_of_Irma,EJUF_GRUcode.R,23,115,wrangle data for graphics,✔️,20,0.4
wuft,Power_of_Irma,EJUF_GRUcode.R,24,line 146-149,visualize data,✔️,26,0.52
wuft,Power_of_Irma,liana_code.R,0,11,load,✔️,42,0.84
wuft,Power_of_Irma,liana_code.R,1,line 12,change var type,✔️,34,0.68
wuft,Power_of_Irma,liana_code.R,2,13,standardize categorical variables,✔️,5,0.1
wuft,Power_of_Irma,liana_code.R,3,line 18,load,✔️,42,0.84
wuft,Power_of_Irma,liana_code.R,4,19,outer join,✔️,24,0.48
wuft,Power_of_Irma,liana_code.R,5,line 20,set data confidence threshold,✔️,2,0.04
wuft,Power_of_Irma,liana_code.R,6,21,change var type,✔️,34,0.68
wuft,Power_of_Irma,liana_code.R,7,line 25,visualize data,✔️,26,0.52
wuft,Power_of_Irma,liana_code.R,8,26,visualize data,✔️,26,0.52
wuft,Power_of_Irma,liana_code.R,9,line 29-32,interpret statistical/ml model,✔️,5,0.1
wuft,Power_of_Irma,liana_code.R,10,line 36-43,wrangle data for graphics,✔️,20,0.4
wuft,Power_of_Irma,liana_code.R,11,46,wrangle data for graphics,✔️,20,0.4
